"Event","Time","TotalJobs"
"Service","22917.730908361533","4"
"Service","22920.16145290301","3"
"Service","22941.803345139386","2"
"Service","22943.961636831944","1"
"Service","22965.71953599458","0"
"Service","22997.522979557998","0"
"Service","23069.66586953583","2"
"Service","23070.68799561295","1"
"Service","23088.64204355268","1"
"Service","23104.793596954165","0"
"Service","23155.32238112884","4"
"Service","23158.254404773168","3"
"Service","23181.257667527665","2"
"Service","23188.00010037807","1"
"Service","23204.833176619904","0"
"Service","23269.01971862802","3"
"Service","23271.79375695858","2"
"Service","23289.989015901996","3"
"Service","23301.2854851929","4"
"Service","23324.32249786991","3"
"Service","23334.541161926503","2"
"Service","23350.103706370825","2"
"Service","23353.22185927908","1"
"Service","23377.346637790084","0"
"Service","23437.989667323975","3"
"Service","23439.56433359124","2"
"Service","23463.401963433815","4"
"Service","23463.80303758076","3"
"Service","23484.07384675626","2"
"Service","23490.567429989016","1"
"Service","23504.695230540277","2"
"Service","23524.12102615702","1"
"Service","23526.91571026768","0"
"Service","23569.2216147459","1"
"Service","23590.405662287525","1"
"Service","23613.837016613375","1"
"Service","23616.503037008926","0"
"Service","23658.949332429147","1"
"Service","23667.90208948499","0"
"Service","23697.060109851132","0"
"Service","23736.40921599101","2"
"Service","23738.179551199748","1"
"Service","23764.370547465547","3"
"Service","23766.903624191","2"
"Service","23786.71214886022","2"
"Service","23790.159076754993","2"
"Service","23809.14905326828","2"
"Service","23816.95347794441","1"
"Service","23825.93968236425","0"
"Service","23865.982142582867","2"
"Service","23871.558725049","1"
"Service","23892.98358437318","0"
"Service","23921.991082816035","3"
"Service","23922.914298416785","2"
"Service","23945.352624571657","2"
"Service","23951.833363343485","1"
"Service","23969.62463146004","1"
"Service","23992.416500076048","1"
"Service","24002.531051976348","2"
"Service","24018.279865832752","1"
"Service","24023.151148310088","1"
"Service","24045.72782416397","1"
"Service","24054.219943319316","0"
"Service","24085.33539933345","2"
"Service","24088.515400621854","1"
"Service","24109.050690759996","1"
"Service","24131.019941074977","2"
"Service","24144.172822793487","1"
"Service","24152.83369599317","0"
"Service","24182.792275051175","1"
"Service","24188.123350529848","0"
"Service","24217.10118782399","0"
"Service","24261.8229053478","1"
"Service","24277.099688897073","0"
"Service","24332.902335933704","1"
"Service","24351.763899254373","2"
"Service","24356.91887161052","1"
"Service","24378.456811397984","0"
"Service","24432.443067078522","1"
"Service","24446.680002146357","2"
"Service","24465.928930523994","2"
"Service","24472.769264055143","1"
"Service","24495.29367020661","2"
"Service","24516.145761999636","3"
"Service","24518.940378850213","2"
"Service","24538.29921298498","3"
"Service","24545.484077706777","2"
"Service","24567.01848685568","2"
"Service","24569.389685282895","1"
"Service","24596.323672545208","2"
"Service","24597.275913193214","1"
"Service","24621.823107055712","3"
"Service","24640.174130401196","3"
"Service","24651.162429923636","3"
"Service","24665.49554116516","2"
"Service","24676.80891185698","2"
"Service","24690.30354737909","2"
"Service","24698.00922213327","2"
"Service","24716.39057496807","2"
"Service","24716.678229701738","1"
"Service","24739.83573930696","3"
"Service","24744.592425082697","2"
"Service","24767.073157718638","2"
"Service","24772.084953013884","1"
"Service","24787.460091381134","1"
"Service","24802.98267212354","2"
"Service","24816.58190678714","2"
"Service","24832.723403424814","3"
"Service","24837.302485181775","3"
"Service","24858.884433754065","4"
"Service","24859.07845402808","3"
"Service","24880.93892868828","3"
"Service","24882.210473090927","2"
"Service","24909.8094730641","4"
"Service","24913.885151174753","5"
"Service","24933.47014932004","4"
"Service","24934.017708759195","3"
"Service","24954.456016957323","2"
"Service","24963.399145181545","2"
"Service","24978.42823782991","2"
"Service","24991.638483988994","1"
"Service","24999.982126350984","1"
"Service","25028.102953366128","2"
"Service","25035.24420615258","1"
"Service","25046.046892776496","0"
"Service","25090.46839253177","1"
"Service","25101.12281118877","0"
"Service","25132.28077516901","0"
"Service","25161.592691832597","1"
"Service","25170.313997992547","1"
"Service","25180.33942132569","0"
"Service","25218.08403259555","1"
"Service","25226.93141866581","0"
"Service","25293.73065914626","2"
"Service","25303.67809074628","1"
"Service","25316.428611741878","0"
"Service","25350.57261290576","1"
"Service","25362.78812007698","0"
"Service","25392.594225995297","1"
"Service","25392.865950446885","0"
"Service","25423.531117215258","1"
"Service","25445.049289878116","0"
"Service","25480.728447538233","2"
"Service","25503.711700064316","3"
"Service","25507.855015950547","2"
"Service","25521.90464042701","1"
"Service","25530.422710155894","0"
"Service","25565.079616855026","2"
"Service","25566.352626636606","2"
"Service","25580.945010284668","1"
"Service","25588.032663461472","0"
"Service","25611.597306390708","1"
"Service","25619.30955504581","0"
"Service","25721.424126481743","1"
"Service","25727.339316988473","0"
"Service","25775.110450647448","1"
"Service","25803.115679888037","3"
"Service","25806.07198835227","2"
"Service","25826.769778510952","2"
"Service","25834.115992379644","1"
"Service","25854.603194207004","0"
"Service","25905.401610802626","0"
"Service","25946.086691051652","3"
"Service","25963.08188832687","4"
"Service","25978.126869880067","4"
"Service","25988.680681929847","3"
"Service","25999.495728843707","4"
"Service","26008.420247129237","4"
"Service","26030.921623399456","4"
"Service","26034.144748878825","4"
"Service","26050.986436773997","5"
"Service","26064.020990143137","4"
"Service","26081.620687298677","6"
"Service","26088.46359371731","5"
"Service","26101.297219795444","5"
"Service","26109.966378909896","5"
"Service","26122.523956274323","5"
"Service","26124.03168359665","4"
"Service","26152.1498232664","7"
"Service","26155.357632498777","6"
"Service","26171.64638828971","8"
"Service","26182.006955455967","7"
"Service","26192.372867125854","7"
"Service","26205.35602735277","8"
"Service","26219.624463387907","9"
"Service","26222.693994666977","8"
"Service","26238.901473128888","7"
"Service","26243.7257521333","6"
"Service","26264.08650189036","6"
"Service","26278.11813590755","6"
"Service","26285.615965640285","5"
"Service","26307.90241825183","6"
"Service","26314.169797701637","5"
"Service","26337.865076995826","6"
"Service","26340.31313699132","7"
"Service","26368.18705779093","7"
"Service","26371.526900061854","6"
"Service","26392.097619053897","8"
"Service","26399.28022636351","9"
"Service","26418.198826754015","10"
"Service","26427.29650625665","10"
"Service","26446.79596903291","11"
"Service","26448.364489285876","10"
"Service","26473.14846536196","11"
"Service","26476.95198860703","10"
"Service","26495.842235581662","12"
"Service","26499.00795575674","11"
"Service","26515.009529168023","10"
"Service","26523.708689297084","9"
"Service","26540.92273589643","7"
"Service","26545.01703345796","6"
"Service","26570.2018660065","5"
"Service","26572.055004540016","4"
"Service","26591.249929308233","4"
"Service","26595.8994407549","3"
"Service","26611.808607785373","2"
"Service","26618.238669780367","1"
"Service","26635.949791537114","2"
"Service","26653.592283464404","2"
"Service","26656.21305553246","1"
"Service","26676.02101053546","3"
"Service","26683.96791091707","3"
"Service","26702.96692777265","2"
"Service","26704.132207942752","1"
"Service","26728.66852500926","1"
"Service","26742.303605163404","0"
"Service","26801.554377505767","1"
"Service","26822.38789193746","0"
"Service","26854.491189977936","2"
"Service","26868.215611105585","1"
"Service","26882.744516296476","2"
"Service","26902.585959484353","1"
"Service","26910.80128929134","0"
"Service","26968.01511391128","3"
"Service","26972.793476847644","3"
"Service","26986.365341572928","4"
"Service","26999.956210276177","3"
"Service","27012.46171399408","4"
"Service","27025.56184363432","4"
"Service","27036.02034187975","4"
"Service","27041.833777393855","3"
"Service","27051.978863348973","3"
"Service","27055.657746375062","2"
"Service","27071.434962246836","2"
"Service","27081.965703975286","2"
"Service","27085.834874509525","1"
"Service","27112.086909304842","1"
"Service","27118.214623094544","0"
"Service","27146.57388671346","0"
"Service","27173.58574521732","1"
"Service","27197.40227824959","1"
"Service","27221.545800625478","0"
"Service","27250.262840213763","0"
"Service","27282.83869564148","3"
"Service","27290.275284680447","2"
"Service","27310.682174292895","1"
"Service","27312.947411750953","0"
"Service","27337.624806830016","3"
"Service","27357.052910467715","3"
"Service","27369.6825111474","3"
"Service","27382.48918950423","3"
"Service","27397.094325710168","3"
"Service","27407.99543472765","2"
"Service","27429.112042009387","3"
"Service","27430.927051257728","2"
"Service","27454.409481072653","2"
"Service","27455.685312153466","1"
"Service","27473.9772405624","1"
"Service","27481.254633255772","0"
"Service","27523.111608108597","0"
"Service","27567.14429952544","1"
"Service","27574.98710999162","0"
"Service","27606.154860270013","2"
"Service","27607.111598997697","1"
"Service","27629.799832032084","1"
"Service","27644.29828386878","0"
"Service","27663.36843875183","2"
"Service","27675.108151411616","1"
"Service","27690.541253014468","1"
"Service","27712.069323626714","4"
"Service","27717.26828977411","3"
"Service","27732.00451421184","3"
"Service","27733.00379647215","2"
"Service","27752.48968583778","2"
"Service","27760.999086338426","3"
"Service","27775.842229967686","2"
"Service","27783.92216673057","3"
"Service","27800.98197416005","4"
"Service","27810.85283752487","3"
"Service","27828.548868609047","3"
"Service","27831.40927543222","4"
"Service","27853.324296151615","3"
"Service","27861.743051709214","3"
"Service","27875.09207136409","3"
"Service","27882.294907721818","3"
"Service","27901.32455465263","3"
"Service","27910.437313839004","4"
"Service","27928.908363196155","4"
"Service","27931.88140109109","3"
"Service","27950.853331398714","4"
"Service","27961.537997679658","4"
"Service","27968.915001287103","4"
"Service","27980.66958540499","3"
"Service","27988.151901102166","2"
"Service","28003.62773968795","2"
"Service","28014.56507100329","3"
"Service","28030.91339132106","3"
"Service","28038.250380909016","2"
"Service","28059.40528238018","4"
"Service","28066.07252790947","3"
"Service","28082.41056139313","4"
"Service","28097.77103069696","5"
"Service","28105.32600942574","4"
"Service","28123.445215391253","4"
"Service","28127.022986251635","3"
"Service","28151.552202711642","4"
"Service","28151.79502648201","3"
"Service","28172.403423385735","4"
"Service","28181.209346378717","4"
"Service","28203.49413760351","5"
"Service","28204.88758117457","4"
"Service","28219.522563200044","3"
"Service","28225.10803346592","2"
"Service","28244.990610340345","1"
"Service","28248.40026325938","0"
"Service","28272.196243809798","0"
"Service","28340.589281946548","1"
"Service","28353.566683660254","0"
"Service","28410.029404933342","1"
"Service","28417.758394007527","0"
"Service","28467.450362172192","1"
"Service","28478.768994003873","1"
"Service","28498.2645859758","0"
"Service","28545.815291452865","3"
"Service","28552.913127926317","3"
"Service","28566.17865528751","3"
"Service","28571.32578563602","2"
"Service","28589.755623213","2"
"Service","28595.217595630413","2"
"Service","28616.46427551286","3"
"Service","28619.57718358625","2"
"Service","28644.093750114112","2"
"Service","28648.29632718482","3"
"Service","28669.807121152127","4"
"Service","28676.407588813414","4"
"Service","28686.593461798344","3"
"Service","28695.811543155785","2"
"Service","28711.493260250147","2"
"Service","28717.12579813985","1"
"Service","28734.291510112445","1"
"Service","28754.592792161144","3"
"Service","28767.29118345263","3"
"Service","28783.26954431235","4"
"Service","28790.437982623793","3"
"Service","28800.544865567903","3"
"Service","28812.27277022764","2"
"Service","28823.07025858697","1"
"Service","28842.111165833507","0"
"Service","28882.59304764713","3"
"Service","28887.799853560442","3"
"Service","28906.26295621799","5"
"Service","28912.530684884154","4"
"Service","28928.724332880684","4"
"Service","28936.170723082378","4"
"Service","28954.000509263282","4"
"Service","28963.016992099383","5"
"Service","28966.71144270366","4"
"Service","28981.620410382955","3"
"Service","28986.490415634154","2"
"Service","29007.60456388409","1"
"Service","29012.79340563106","0"
"Service","29067.815457165558","3"
"Service","29069.76552052767","2"
"Service","29092.504353612043","3"
"Service","29101.321570559117","2"
"Service","29119.36142868397","2"
"Service","29131.902625744042","2"
"Service","29140.493197984437","1"
"Service","29162.42651955718","2"
"Service","29175.871182681836","1"
"Service","29176.883995531953","0"
"Service","29210.81025397647","2"
"Service","29213.35678622623","2"
"Service","29231.060682942803","1"
"Service","29234.14324951649","2"
"Service","29254.54231324784","3"
"Service","29259.099807564005","2"
"Service","29280.75636072113","1"
"Service","29284.428749842165","0"
"Service","29325.882897955507","0"
"Service","29395.463061758557","2"
"Service","29395.583091963566","1"
"Service","29426.12556403628","1"
"Service","29437.053047060344","0"
"Service","29478.350334808747","1"
"Service","29495.12712147146","2"
"Service","29502.685392520314","1"
"Service","29523.76182575486","1"
"Service","29542.74459398798","2"
"Service","29560.77730430578","2"
"Service","29567.447671141676","2"
"Service","29586.822432461686","2"
"Service","29594.47538464185","1"
"Service","29608.97529023529","0"
"Service","29651.234737124818","3"
"Service","29669.529522515568","2"
"Service","29683.728446366138","2"
"Service","29691.55970823973","2"
"Service","29712.191627434782","3"
"Service","29722.801359055313","5"
"Service","29736.462536869167","5"
"Service","29745.878012586974","5"
"Service","29761.388873004173","5"
"Service","29775.018687204556","5"
"Service","29786.54883423712","5"
"Service","29799.77522072546","6"
"Service","29806.71704764437","5"
"Service","29812.88235364365","5"
"Service","29831.335359381148","5"
"Service","29843.425077601496","6"
"Service","29858.92935546988","5"
"Service","29869.092853676033","4"
"Service","29888.015283564993","4"
"Service","29889.711472096365","3"
"Service","29915.355474144424","2"
"Service","29916.008765627805","1"
"Service","29929.176856391747","1"
"Service","29948.83351269176","1"
"Service","29951.29172495505","0"
"Service","29984.218983879055","1"
"Service","29996.513819012987","1"
"Service","30017.86662086932","1"
"Service","30039.216050802464","2"
"Service","30059.15677554359","3"
"Service","30070.247292408214","2"
"Service","30088.76274124825","3"
"Service","30100.280796278537","3"
"Service","30114.469322029545","3"
"Service","30130.314709167942","3"
"Service","30139.534882801177","3"
"Service","30151.34440398488","3"
"Service","30167.415661626394","3"
"Service","30173.299563694647","2"
"Service","30190.750475466706","2"
"Service","30193.807062128686","1"
"Service","30222.835489958692","0"
"Service","30244.484631932286","1"
"Service","30267.669637668565","0"
"Service","30301.046484210303","2"
"Service","30314.567939272245","3"
"Service","30328.63697374711","2"
"Service","30342.879508135138","1"
"Service","30356.45509074924","2"
"Service","30362.95204787626","2"
"Service","30376.84369902634","2"
"Service","30387.84817782827","2"
"Service","30401.549602359402","1"
"Service","30412.203856698616","0"
"Service","30452.075998547047","2"
"Service","30466.758238176695","1"
"Service","30467.5034023893","0"
"Service","30500.029425976576","1"
"Service","30524.143806130574","0"
"Service","30547.296396935126","1"
"Service","30547.775913886202","0"
"Service","30566.310881236375","1"
"Service","30576.54863477958","1"
"Service","30603.422495175997","3"
"Service","30618.190317155666","2"
"Service","30621.42303236583","1"
"Service","30644.116724829684","2"
"Service","30654.985061060346","2"
"Service","30666.71446979899","2"
"Service","30676.604039204274","1"
"Service","30691.26228608935","1"
"Service","30701.494739667673","0"
"Service","30741.32566328244","2"
"Service","30745.51997575294","1"
"Service","30767.268323645025","2"
"Service","30776.313925201895","1"
"Service","30799.477484878174","1"
"Service","30819.520945581175","1"
"Service","30836.541865354222","0"
"Service","30872.28317519324","1"
"Service","30882.748633106065","1"
"Service","30902.584137075053","1"
"Service","30922.749045389948","0"
"Service","30943.50412296063","2"
"Service","30958.20601932641","2"
"Service","30969.04474391253","1"
"Service","30984.926650910882","1"
"Service","31008.498480344988","3"
"Service","31010.322877605242","2"
"Service","31028.620164902477","2"
"Service","31030.465399436267","1"
"Service","31047.94040939903","0"
"Service","31140.416986230874","2"
"Service","31145.947270905035","3"
"Service","31168.916265424577","4"
"Service","31174.586899525188","3"
"Service","31197.511316676482","4"
"Service","31202.158553329147","3"
"Service","31218.88829344713","4"
"Service","31222.557092830164","3"
"Service","31244.0600534807","5"
"Service","31253.916308014315","5"
"Service","31263.70138398843","5"
"Service","31280.312298200966","4"
"Service","31281.285910689294","3"
"Service","31307.65326074494","4"
"Service","31311.391534653143","3"
"Service","31328.157852877215","3"
"Service","31338.913976449687","2"
"Service","31348.79439975377","3"
"Service","31368.788575834253","5"
"Service","31381.529289056234","4"
"Service","31395.591326799306","3"
"Service","31402.221746082738","2"
"Service","31423.149656499205","1"
"Service","31424.00880174326","0"
"Service","31484.433486698552","0"
"Service","31528.47269881344","1"
"Service","31544.507670420397","0"
"Service","31594.595108887686","2"
"Service","31595.302854129553","1"
"Service","31621.37119275976","2"
"Service","31622.572017125167","1"
"Service","31635.63999242497","1"
"Service","31663.817742978554","0"
"Service","31713.74626031676","2"
"Service","31722.021224944197","1"
"Service","31740.061807401235","1"
"Service","31762.85092219256","0"
"Service","31797.375912629646","2"
"Service","31806.483546615167","2"
"Service","31820.671578710353","2"
"Service","31827.984785051933","1"
"Service","31846.44068174622","0"
"Service","31891.649212838816","1"
"Service","31919.40498285803","0"
"Service","31969.60013575644","1"
"Service","31995.70665265761","0"
"Service","32018.70128986284","0"
"Service","32069.799333524083","0"
"Service","32110.457146898214","2"
"Service","32114.009233133434","1"
"Service","32131.80598091074","3"
"Service","32145.00425101721","2"
"Service","32154.439397770395","3"
"Service","32168.00847320043","2"
"Service","32175.671721104864","1"
"Service","32198.334697996423","2"
"Service","32209.30973108288","2"
"Service","32219.801716450464","1"
"Service","32236.001511657887","0"
"Service","32271.384530475785","1"
"Service","32278.353518957745","0"
"Service","32329.15132194682","2"
"Service","32349.31004564774","1"
"Service","32361.43328206454","0"
"Service","32420.65413610957","2"
"Service","32425.285679348388","1"
"Service","32443.547338444678","2"
"Service","32451.69631323618","1"
"Service","32464.679709889082","2"
"Service","32486.0124117023","2"
"Service","32493.404580131886","1"
"Service","32508.027403041837","1"
"Service","32526.246528363827","1"
"Service","32543.12662279169","0"
"Service","32567.17548111518","2"
"Service","32574.073414664254","1"
"Service","32592.693083248898","0"
"Service","32618.658487410452","1"
"Service","32636.233958738892","1"
"Service","32669.452633219003","1"
"Service","32672.25815719045","0"
"Service","32711.926227877513","1"
"Service","32720.445376907683","2"
"Service","32732.703869928275","1"
"Service","32748.783996007034","0"
"Service","32771.87983514225","1"
"Service","32802.330370743184","3"
"Service","32815.74542029159","4"
"Service","32826.12472748629","3"
"Service","32842.15480644608","3"
"Service","32853.35640179582","2"
"Service","32869.35835045452","3"
"Service","32878.0592073266","2"
"Service","32894.84141951122","2"
"Service","32897.54172755363","1"
"Service","32911.30271781559","1"
"Service","32930.82990025639","3"
"Service","32950.33573432723","3"
"Service","32953.01543236052","3"
"Service","32964.41196945928","2"
"Service","32980.41034245952","2"
"Service","32989.87012280416","1"
"Service","33006.638895752665","0"
"Service","33053.81613437266","0"
"Service","33079.76974391079","0"
"Service","33109.29334691183","1"
"Service","33110.67837821396","0"
"Service","33163.72346881105","1"
"Service","33164.99563702661","0"
"Service","33213.00609990274","1"
"Service","33240.93063503238","2"
"Service","33257.7422835408","1"
"Service","33265.63561476728","1"
"Service","33294.484369025355","1"
"Service","33294.59374499565","0"
"Service","33387.49001396289","2"
"Service","33391.16482025044","3"
"Service","33407.2205463153","2"
"Service","33423.08140068765","3"
"Service","33436.40768666316","3"
"Service","33438.92069120927","2"
"Service","33460.08707390804","2"
"Service","33466.910748473434","3"
"Service","33485.372170779585","3"
"Service","33499.98990151604","3"
"Service","33510.07940101437","2"
"Service","33525.624016670554","3"
"Service","33531.60222319631","2"
"Service","33553.781233231304","2"
"Service","33556.26218272452","1"
"Service","33584.04254713655","2"
"Service","33587.59527963423","2"
"Service","33604.221254262106","2"
"Service","33610.968498133065","1"
"Service","33633.605247816224","1"
"Service","33652.84637251877","0"
"Service","33689.37770488163","2"
"Service","33691.05800927739","3"
"Service","33711.59047936543","2"
"Service","33720.412368315694","1"
"Service","33735.58633889611","2"
"Service","33752.74842869487","4"
"Service","33758.111391940845","3"
"Service","33780.0165768353","5"
"Service","33784.66339587366","4"
"Service","33803.47051223807","3"
"Service","33808.71430661397","4"
"Service","33830.559801395466","3"
"Service","33836.48500219849","3"
"Service","33848.65884332356","3"
"Service","33859.742370976266","3"
"Service","33870.27035825196","2"
"Service","33886.083988295424","2"
"Service","33893.43331796978","1"
"Service","33906.98295776119","3"
"Service","33918.278068301035","2"
"Service","33939.98606307601","4"
"Service","33941.12064169888","3"
"Service","33968.09058442181","4"
"Service","33970.71699197744","3"
"Service","33997.21841927713","3"
"Service","33998.739144605366","2"
"Service","34021.68279110752","1"
"Service","34023.53695162138","0"
"Service","34098.64314056927","3"
"Service","34103.42006418928","2"
"Service","34121.703630706186","2"
"Service","34131.28806681848","2"
"Service","34147.4456684644","2"
"Service","34158.043123174066","1"
"Service","34176.08253904022","0"
"Service","34221.703886996","1"
"Service","34240.40305599731","1"
"Service","34263.2746783706","2"
"Service","34264.87207403945","1"
"Service","34289.99680666322","1"
"Service","34290.67863791523","0"
"Service","34316.66836628248","0"
"Service","34355.620002478274","0"
"Service","34386.92440410194","1"
"Service","34401.0981323012","0"
"Service","34454.43431596276","1"
"Service","34454.58843096107","0"
"Service","34483.56411489136","1"
"Service","34484.28128421227","0"
"Service","34528.11293459522","1"
"Service","34541.41454883157","0"
"Service","34566.283231028356","1"
"Service","34579.74097908045","3"
"Service","34588.80728946907","2"
"Service","34611.652815346344","3"
"Service","34617.59162989742","3"
"Service","34628.40436223308","4"
"Service","34643.4079291693","3"
"Service","34653.91009245462","2"
"Service","34660.178761559684","2"
"Service","34676.62221861435","1"
"Service","34681.1867107648","0"
"Service","34707.58956009287","0"
"Service","34732.536787159566","0"
"Service","34815.36570849002","1"
"Service","34832.11092181783","0"
"Service","34881.454015219046","1"
"Service","34889.78658817314","0"
"Service","34918.66541120912","2"
"Service","34933.561873435465","3"
"Service","34946.678423670484","2"
"Service","34956.72069431959","1"
"Service","34969.17253301468","1"
"Service","34989.862285327195","1"
"Service","35003.854479060785","0"
"Service","35044.09506621704","3"
"Service","35048.70022612484","3"
"Service","35066.28670776825","3"
"Service","35083.62844307494","2"
"Service","35096.94661196532","1"
"Service","35110.82363498492","1"
"Service","35131.71893746625","3"
"Service","35132.0786353901","2"
"Service","35153.18967237221","2"
"Service","35159.86783770432","1"
"Service","35181.763234428596","2"
"Service","35191.163879851505","2"
"Service","35209.57814279998","3"
"Service","35216.9336303365","2"
"Service","35234.58506313614","4"
"Service","35236.82485968837","3"
"Service","35253.69542191799","4"
"Service","35256.97354020246","4"
"Service","35276.50736383353","3"
"Service","35286.21546594621","4"
"Service","35296.07614460418","3"
"Service","35311.09955831476","2"
"Service","35315.3336319535","1"
"Service","35332.667034530656","0"
"Service","35370.7023390451","2"
"Service","35386.15385354327","1"
"Service","35398.94367273067","0"
"Service","35439.19757589654","1"
"Service","35453.548021294475","0"
"Service","35492.96671769448","1"
"Service","35498.87321929881","1"
"Service","35518.57395732292","2"
"Service","35539.38128975858","2"
"Service","35546.03621866216","1"
"Service","35557.114805503814","2"
"Service","35575.68701965962","3"
"Service","35585.36747443007","3"
"Service","35605.4728761497","4"
"Service","35611.59046127352","3"
"Service","35627.038309295334","2"
"Service","35629.879091826726","2"
"Service","35651.99039580693","1"
"Service","35663.97314880418","2"
"Service","35671.447790097794","2"
"Service","35684.30130241433","1"
"Service","35691.53515091693","0"
"Service","35728.94719656502","2"
"Service","35751.96523992798","2"
"Service","35758.18194410673","2"
"Service","35778.82421276816","2"
"Service","35785.65259899064","1"
"Service","35806.4056219084","0"
"Service","35832.10596616269","0"
"Service","35861.48575298965","0"
"Service","35893.65470707312","2"
"Service","35898.59121183325","1"
"Service","35911.69252407526","2"
"Service","35920.50211962259","2"
"Service","35934.206619216915","1"
"Service","35943.674399281525","1"
"Service","35968.398214509725","2"
"Service","35968.6998765057","1"
"Service","35993.455617548825","2"
"Service","36000.69863123238","1"
"Service","36017.19135216823","2"
"Service","36033.40836736029","1"
"Service","36043.30305103523","2"
"Service","36056.40948884139","1"
"Service","36064.50958375874","1"
"Service","36087.423072932186","3"
"Service","36091.40320583249","2"
"Service","36106.62917600479","2"
"Service","36116.57790607457","1"
"Service","36127.69367563056","0"
"Service","36161.61026954721","2"
"Service","36162.80446707664","1"
"Service","36192.11348911894","1"
"Service","36198.40906381264","0"
"Service","36229.27187107494","3"
"Service","36239.81206957456","2"
"Service","36256.910292339926","2"
"Service","36268.42501440402","1"
"Service","36289.050326271514","2"
"Service","36289.917962974294","1"
"Service","36313.00239113872","4"
"Service","36316.59029782398","3"
"Service","36331.04585495595","2"
"Service","36340.51233181115","1"
"Service","36358.4872282129","1"
"Service","36379.461398778396","1"
"Service","36395.72185684883","0"
"Service","36439.048409842864","1"
"Service","36455.65229519319","3"
"Service","36471.12103031932","3"
"Service","36480.77668266151","2"
"Service","36496.4347249581","3"
"Service","36511.98726730584","2"
"Service","36519.29890648407","1"
"Service","36540.43722462291","2"
"Service","36544.26377744426","1"
"Service","36575.14273439083","0"
"Service","36591.777825151876","0"
"Service","36622.93440961641","0"
"Service","36656.1764579878","1"
"Service","36670.83612513013","0"
"Service","36728.67069620772","1"
"Service","36745.468777185146","0"
"Service","36772.626830188776","1"
"Service","36794.37332518545","1"
"Service","36814.04279836599","2"
"Service","36838.63333761048","1"
"Service","36840.40904457875","0"
"Service","36862.824719606244","2"
"Service","36871.165686315224","2"
"Service","36882.54231827062","2"
"Service","36894.49191987234","1"
"Service","36906.815490820045","0"
"Service","36930.648463889505","5"
"Service","36942.48336555811","4"
"Service","36950.86223407659","4"
"Service","36967.408091721685","4"
"Service","36977.07902898395","3"
"Service","36985.9239777749","2"
"Service","37009.10399340726","2"
"Service","37014.38143035503","1"
"Service","37034.47408602427","2"
"Service","37055.04261398175","1"
"Service","37058.74894674126","0"
"Service","37096.31556509936","2"
"Service","37107.04173989594","1"
"Service","37118.95857884487","0"
"Service","37175.555033695375","3"
"Service","37179.4734122958","2"
"Service","37192.43967559386","2"
"Service","37212.60608936032","1"
"Service","37223.092884964106","1"
"Service","37235.961422480075","1"
"Service","37258.196313816086","3"
"Service","37263.38479498399","2"
"Service","37274.951440098455","1"
"Service","37282.05106182255","0"
"Service","37313.65326814167","1"
"Service","37319.14446339017","0"
"Service","37358.82377274552","1"
"Service","37378.151042579855","1"
"Service","37395.96426612172","0"
"Service","37430.80230613317","1"
"Service","37447.46714038587","2"
"Service","37452.81307035048","2"
"Service","37472.32772618527","1"
"Service","37476.31229822687","2"
"Service","37500.15933496821","5"
"Service","37504.74341653749","4"
"Service","37525.492892062466","6"
"Service","37526.08862209037","5"
"Service","37547.62776610162","5"
"Service","37556.08828362257","4"
"Service","37576.18406721715","3"
"Service","37577.311856999404","2"
"Service","37598.312761174406","2"
"Service","37606.42652379863","1"
"Service","37612.87403228552","0"
"Service","37659.5672137777","2"
"Service","37664.66804762285","1"
"Service","37672.7878959849","0"
"Service","37688.123248129785","1"
"Service","37709.92471993723","2"
"Service","37720.51646471","1"
"Service","37731.46025872456","1"
"Service","37744.51192421526","1"
"Service","37759.43243576134","0"
"Service","37799.31417600563","0"
"Service","37857.002425043174","1"
"Service","37882.07028467178","2"
"Service","37884.72070371994","1"
"Service","37906.89084250434","1"
"Service","37928.67553239821","2"
"Service","37935.78903601584","1"
"Service","37955.822149651234","0"
"Service","37971.32445046319","0"
"Service","38003.764470333255","2"
"Service","38020.82915676064","2"
"Service","38024.95495364998","1"
"Service","38042.821007562394","1"
"Service","38056.604000887965","1"
"Service","38075.55604600018","2"
"Service","38095.29679443224","2"
"Service","38095.91612638693","1"
"Service","38125.92121741511","0"
"Service","38149.54123984146","0"
"Service","38169.204949872634","0"
"Service","38219.42648712925","2"
"Service","38227.56487690638","1"
"Service","38245.383219497504","0"
"Service","38276.81021701945","5"
"Service","38282.08035848098","4"
"Service","38300.72407991206","5"
"Service","38315.07092120891","4"
"Service","38327.81646068984","3"
"Service","38333.0434010249","1"
"Service","38353.79238502527","2"
"Service","38366.5045240451","1"
"Service","38376.512630788995","0"
"Service","38406.485126859094","1"
"Service","38429.065244474325","2"
"Service","38439.01902391631","2"
"Service","38460.21345337156","3"
"Service","38462.72250704328","2"
"Service","38484.012360074674","2"
"Service","38489.44492126845","1"
"Service","38508.039236514225","1"
"Service","38524.96932029108","1"
"Service","38537.070624178494","3"
"Service","38551.9467856391","4"
"Service","38563.75702814595","4"
"Service","38577.690916803505","3"
"Service","38597.12505527084","3"
"Service","38599.13803668737","2"
"Service","38610.223363039964","2"
"Service","38623.70579297344","2"
"Service","38639.399111940256","2"
"Service","38642.47961398779","1"
"Service","38672.60960431999","1"
"Service","38685.1806441552","2"
"Service","38700.79435286933","3"
